id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
1879,Seedance 2.0 Prompt: Gugu Gaga Harvesting Cuteness,"A detailed prompt for Seedance 2.0 to generate an ultra-cute 3D chibi anime animation of the penguin girl Gugu Gaga harvesting resources, focusing on fluffy textures, rhythmic movements, and a wholesome kawaii mood.","masterpiece, best quality, ultra-cute 3D chibi anime animation of adorable penguin girl Gugu Gaga Endministrator from Arknights Endfield, fluffy black penguin body with pure white belly patch, small wings and yellow webbed feet, large yellow beak, chibi anime girl face with short black bob haircut and straight bangs, enormous sparkling emerald-green eyes with long lashes and highlights, tiny rosy blush cheeks, tiny stubby body in oversized fluffy black-and-white penguin kigurumi onesie, playful harvesting AI chibi resources, rhythmic baby-penguin laughter 'haha kkukka kkukka', gentle head bobbing, wing flapping, body wiggling and bouncing cutely, expressive mouth movements, then innocent confused head tilt saying 'kukka kukka?', smooth bouncy chibi physics, soft warm volumetric lighting with eye sparkles, cozy rustic cottage or pastel gradient background, vibrant saturated pastel colors, wholesome kawaii mood, vertical TikTok 9:16 short clip, high resolution 4K --ar 9:16 --motion 3 --stylize 250",https://x.com/Just_sharon7/status/2035608775948996671,2026-03-22T06:45:26.000Z,"{""name"":""Sharon Riley"",""link"":""https://x.com/Just_sharon7""}",[],[],"[{""id"":""69c0d9c72c73b100043cc042"",""url"":""https://video.twimg.com/ext_tw_video/2035608725529214976/pu/vid/avc1/1080x1920/F4oy49uoooOUfDQD.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2035608725529214976/pu/img/i47Z9xsYWvivHEFp.jpg"",""caption"":null}]"
1878,Seedance 2.0 Prompt: Gugugaga Penguin Figurines,"A prompt for Seedance 2.0 to generate a smooth, fluid AI animation of multiple cute chibi Gugugaga penguin characters displayed as 3D figurines on a shiny white plate, featuring subtle movements and a slow camera pan.","smooth fluid AI animation of multiple cute chibi Gugugaga penguin characters from Arknights Endfield displayed as 3D figurines on a shiny white plate, the little penguins subtly blink, tilt heads cutely, wiggle bodies and make tiny happy movements while staying in formation, gentle slow camera pan across the group with slight zoom, kawaii chibi anime style blended with realistic figurine lighting and reflections, adorable wholesome meme vibe, high detail textures, soft pastel glows and sparkles, original gugugaga baby-talk cooing sound, Arknights Endfield aesthetic --motion medium --ar 9:16 --quality high",https://x.com/Just_sharon7/status/2035716164865925185,2026-03-22T13:52:10.000Z,"{""name"":""Sharon Riley"",""link"":""https://x.com/Just_sharon7""}",[],[],"[{""id"":""69c0d9c52c73b100043cc041"",""url"":""https://video.twimg.com/ext_tw_video/2035716134041944064/pu/vid/avc1/720x1280/XyvyMVuO21DXWn9A.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2035716134041944064/pu/img/XiWcupzLb7blIOKv.jpg"",""caption"":null}]"
1877,Seedance 2.0 Prompt: Yuki's Gugugaga Dance,"A highly detailed prompt for Seedance 2.0 to generate a vertical TikTok animation of an adorable chibi penguin-girl hybrid named Yuki performing a playful 'gugugaga dance' in a cozy living room, emphasizing hyper-cute style and smooth animation.","Ultra-detailed 12-second vertical 9:16 TikTok animation, hyper-cute kawaii 3D CGI style, masterpiece quality. 

Main character: adorable chibi penguin-girl hybrid named Yuki. Anime girl face with huge sparkling sapphire-blue eyes, long lashes, black straight bob haircut with bangs, small silver hair clips, rosy blush cheeks, gentle happy smile. Body is soft fluffy plush penguin suit — black back and hood, big round white belly, yellow penguin beak on hood, yellow webbed feet and flippers. She wears a black collar with red accent and shiny silver metal carabiner clip attached to a short chain. 

Scene: She stands centered in a cozy modern living room with light wood floors, white sofa, round coffee table, TV, and bookshelves softly blurred in the background. Warm soft natural lighting, gentle volumetric glow, high-key cozy atmosphere.

Motion: Playful “gugugaga dance” — she gently sways and bobs her body rhythmically, tilts head cutely side to side, flaps her little flippers lightly, blinks expressively, opens and closes mouth in sync with high-pitched baby babble sounds “hehehe… gugugu… ga ga… go go go”. Smooth fluid animation, bouncy and loopable, plush fur texture visible, metallic chain glints. 

Cinematic depth of field, vibrant yet soft color palette (black/white/yellow pops against warm neutrals), adorable expression, heartwarming viral cute aesthetic, best quality, 8K, highly detailed.",https://x.com/Just_sharon7/status/2035665851815493796,2026-03-22T10:32:14.000Z,"{""name"":""Sharon Riley"",""link"":""https://x.com/Just_sharon7""}",[],[],"[{""id"":""69c0d9c52c73b100043cc040"",""url"":""https://video.twimg.com/ext_tw_video/2035665795263700992/pu/vid/avc1/1080x1920/FYzveU5eWkaaJxWR.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2035665795263700992/pu/img/2pPJRH0bq-FN1g3u.jpg"",""caption"":null}]"
1876,Cyberpunk Trailer from Image Reference,"A prompt for Seedance 2.0 Omni to create a 15-second video trailer with a dark, cyberpunk vibe, using an uploaded image as a live-action reference.","(Image 1) as a live-action reference; create a 15-second video trailer with a cyberpunk, dark, shadowy vibe, an epic, all-encompassing intensity, and a visually explosive impact. No text or symbols in the frame. Entirely live-action.",https://x.com/Kiber_Alla/status/2035813544667824463,2026-03-22T20:19:07.000Z,"{""name"":""Kiber Alla"",""link"":""https://x.com/Kiber_Alla""}","[""https://pbs.twimg.com/media/HECnKsaasAAbqGY.jpg"",""https://pbs.twimg.com/media/HECnLw8XwAA-3yM.jpg""]","[""https://pbs.twimg.com/media/HECnKsaasAAbqGY.jpg""]","[{""id"":""69c0d9c37a1a250004e68509"",""url"":""https://video.twimg.com/amplify_video/2035810760044277760/vid/avc1/1280x720/Ae0Rqs9vVvcSObgZ.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035810760044277760/img/uFwi_LZybggSoA9r.jpg"",""caption"":null},{""id"":""69c0d9c37a1a250004e6850a"",""url"":""https://video.twimg.com/amplify_video/2035810759863652352/vid/avc1/1280x720/VbZpBAJcF2O21BgY.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035810759863652352/img/D69gWg7oMLVy51qE.jpg"",""caption"":null}]"
1875,Seedance 2.0 Prompt: Melancholic Chibi Penguin in Snow,"A detailed cinematic prompt for Seedance 2.0 to create an ultra-detailed 3D CGI animation of a small, sad chibi penguin struggling through deep snow, focusing on emotional storytelling, low-angle tracking, and Pixar quality.","Ultra-detailed 12–15 second cinematic animation, 3D CGI style, emotional storytelling, soft winter lighting.
Scene: a small chibi penguin character struggling through deep snow in a quiet, snowy landscape. The penguin looks exhausted and slightly sad, crawling forward slowly with tiny flippers, leaving a trail behind.
Environment: vast snowy terrain with gentle wind, soft snow particles falling, minimal background with a calm, muted color palette.
Mood: melancholic but cute, emotional resilience, “keep going” energy.
Camera: low-angle close tracking shot, shallow depth of field, subtle camera shake for realism.
Lighting: soft, diffused daylight with cool tones, cinematic shadows.
Details: high-quality textures on snow, visible breath in cold air, smooth character animation, expressive eyes.
Style: Pixar-quality, hyper-cute but emotionally touching, masterpiece rendering, 4K, vertical 9:16.",https://x.com/SimplyAnnisa/status/2035718357278765242,2026-03-22T14:00:52.000Z,"{""name"":""Anissa"",""link"":""https://x.com/SimplyAnnisa""}",[],[],"[{""id"":""69c0d9c22c73b100043cc03f"",""url"":""https://video.twimg.com/ext_tw_video/2035718283131805696/pu/vid/avc1/848x480/Bax-60iwv9GnlKH5.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2035718283131805696/pu/img/1rSWoCSksXB0LBJX.jpg"",""caption"":null}]"
1874,Seedance 2.0 Prompt: ATV Racing in a Desert Sandstorm,"A detailed prompt for Seedance 2.0 to generate a first-person POV video of an ATV racing through a massive desert sandstorm, including visibility drops, lightning flashes, and a jump near a cargo convoy.","First-person POV from an ATV racing through a massive desert sandstorm.

Visibility drops as sand blasts across the camera.

Lightning flashes inside the storm clouds.

The rider jumps a dune ramp and lands near a moving cargo convoy.

Desert storm POV ride, dune jump stunt, cinematic dust chaos, 4K.",https://x.com/LudovicCreator/status/2035797426439696864,2026-03-22T19:15:04.000Z,"{""name"":""LudovicCreator"",""link"":""https://x.com/LudovicCreator""}",[],[],"[{""id"":""69c0d9c02c73b100043cc03e"",""url"":""https://video.twimg.com/ext_tw_video/2035797409360461824/pu/vid/avc1/1280x720/jnSCI60oCCZIw05Z.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2035797409360461824/pu/img/wNKv8M0seNXmD-B-.jpg"",""caption"":null}]"
1873,Gothic Airship Transformation,"A prompt for Seedance 2.0 to generate an anime-style video of a girl standing on a massive gothic airship bridge at night, where the background gradually transforms from a dark sky into a scorched, burning wasteland, emphasizing a dark, haunting atmosphere.","She stands alone on the elevated bridge of a massive fantasy airship at night, with ornate iron railings and glowing cyan accent lights. The ship has a dark gothic organic design with intricate surface details. She gazes out at the dark sky with an empty, distant expression. The night sky and landscape behind her gradually distort and shift into a scorched, burning wasteland filled with smoke and fire. Camera slowly zooms in as the background transforms. Dark, haunting atmosphere, anime style. No background music, sound effects and dialogue only.",https://x.com/ShadeLurk/status/2035577030394155261,2026-03-22T04:39:17.000Z,"{""name"":""ShadeLurk"",""link"":""https://x.com/ShadeLurk""}",[],[],"[{""id"":""69c0d9be2c73b100043cc03d"",""url"":""https://video.twimg.com/amplify_video/2035576961213644800/vid/avc1/1280x720/aBs9yCs-P4TxxOQE.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035576961213644800/img/t2Hv0pyQDMnyQg22.jpg"",""caption"":null}]"
1872,Kanuragan Action-Comedy Scene,"A detailed prompt for Seedance 2.0 to generate an Eastern action-comedy scene (15 seconds, one continuous take) where an elderly inner-power master in a traditional martial arts hall (padepokan) effortlessly blasts away four students with minimal touch, emphasizing exaggerated action and Javanese mysticism atmosphere.","Eastern action-comedy style, 15 seconds, one continuous take. Inside a simple wooden padepokan (traditional martial arts hall) in West Java with a strong Javanese mysticism (kejawen) atmosphere, an elderly inner-power master stands calmly at the center, wearing traditional black attire. His expression is humble and composed, as if he’s only about to demonstrate a light breathing technique. Four students step forward one by one with curiosity. The first student approaches—the master gently taps his shoulder with a single finger, and suddenly the student is blasted backward, rolling across the floor. The second student steps in; with a light touch on the wrist, he spins dramatically through the air and crashes to the side. The third student braces himself, but a soft tap on the forehead sends him flying far, sliding across the floor. The fourth student walks in confidently, yet with the slightest touch, he is thrown backward in an exaggerated arc, flipping past the wooden props of the hall. Each time it happens, the master pulls his hand back with mild surprise and slight embarrassment, as if he didn’t expect such powerful results. The camera shifts quickly between wide and medium shots, capturing fluid yet exaggerated action. The entire hall falls into stunned silence, everyone frozen in disbelief.",https://x.com/woleswoosh/status/2035790026253172988,2026-03-22T18:45:40.000Z,"{""name"":""Feyber | Go-AI"",""link"":""https://x.com/woleswoosh""}",[],[],"[{""id"":""69c0d9be2c73b100043cc03c"",""url"":""https://video.twimg.com/amplify_video/2035789511385583617/vid/avc1/854x480/yT4_gRcmoJi7Vufm.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035789511385583617/img/mqEFxJDds2oVI9zW.jpg"",""caption"":null}]"
1825,Giant Prehistoric Beast Wakes Up in the Desert,"A comparison of video generation models (Seedance 1.5 Pro, Kling 3.0, Pollo 2.5, Sora 2, Veo 3.1) using the same prompt to generate a scene of a giant prehistoric beast waking up in the desert and roaring. The tweet asks users to vote for their favorite result.",Une bête préhistorique géante se réveille dans le désert. Ouvre la gueule. Et rugit.,https://x.com/PolloAIFR/status/2035367849091359131,2026-03-21T14:48:05.000Z,"{""name"":""Pollo AI France"",""link"":""https://x.com/PolloAIFR""}",[],[],"[{""id"":""69bf86ae999946000451bb2a"",""url"":""https://video.twimg.com/amplify_video/2035366876801597440/vid/avc1/1920x1080/WF2VcOYg_yLjOjKQ.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035366876801597440/img/XP6zCU3COMvPf6hA.jpg"",""caption"":null}]"
1824,Shrimp Wars Animation Prompt,"A prompt for Seedance 2.0 describing an animation titled 'Shrimp Wars,' which is a playful duel involving tossing shrimp, designed to be rhythmic and engaging.","Shrimp Wars 🦐

This is an animation about a playful shrimp toss duel that hooks the viewer instantly and keeps them engaged through rhythm.",https://x.com/aimikoda/status/2035588900270260266,2026-03-22T05:26:27.000Z,"{""name"":""Aimi Kōda"",""link"":""https://x.com/aimikoda""}",[],[],"[{""id"":""69bf86ac999946000451bb29"",""url"":""https://video.twimg.com/amplify_video/2035587127161892864/vid/avc1/1280x720/wrFPjn99Y2EgBAaH.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035587127161892864/img/HaPr8ms-CbycSO1m.jpg"",""caption"":null}]"
1823,Cinematic Drone Dive into a Person's Eye,"A complex, multi-stage prompt for Seedance 2.0 (Text-to-Video) that generates a 10-second cinematic sequence. It starts with an ultra-realistic, high-altitude drone shot of a woman in Tokyo, accelerates into an extreme close-up, and then transitions seamlessly (match cut) into a surreal, dreamlike inner world through her eye, detailing camera movements, lighting transitions, and visual effects for both the real and fantasy segments.","ultra cinematic drone shot, top-down aerial view, a young Japanese woman (early 20s) standing still in the middle of a quiet urban street in Tokyo, casual outfit, natural makeup, soft daylight, realistic environment, highly detailed textures

camera starts at high altitude (around 50 meters), perfectly stabilized drone shot, slowly accelerating downward toward the subject, smooth forward descent, center framing locked on the woman

at 2 seconds, camera speed increases dramatically, fast push-in, background motion blur intensifies, strong sense of acceleration, wind simulation affecting hair and clothes

at 4 seconds, extreme close-up of the woman's face, she looks slightly upward toward the camera, subtle eye movement, natural blinking, high realism skin detail

at 5 seconds, camera dives directly into her right eye, seamless transition, no hard cut, match cut effect, perfect alignment between eye pupil and transition point

inside the eye: transition into a surreal dreamlike world, विशाल幻想空間, floating geometric structures, glowing particles, soft volumetric lighting, vibrant but elegant color palette (blue, purple, gold accents), slow drifting motion

camera continues moving forward inside this inner world, smooth floating motion, slight rotation, depth emphasized with parallax effect

final 2 seconds: camera passes through floating structures, revealing a vast infinite space, strong sense of scale and immersion, cinematic ending

lighting: realistic daylight → smooth transition to soft glowing surreal lighting
style: ultra realistic + cinematic + slight sci-fi fantasy
motion: extremely smooth, no jitter, no distortion, no artifacts
lens: 35mm → gradually shifting to macro perspective during eye entry
depth of field: dynamic, shallow DOF at close-up, deep in aerial

duration: 10 seconds
resolution: 4K
frame rate: 24fps
quality: highest",https://x.com/tanabe_fragm/status/2035278939460190292,2026-03-21T08:54:47.000Z,"{""name"":""タナベ | 動画・音声生成AI解説"",""link"":""https://x.com/tanabe_fragm""}",[],[],"[{""id"":""69bf86ab999946000451bb28"",""url"":""https://video.twimg.com/amplify_video/2035277379057467392/vid/avc1/720x1280/4lkDu5hGRrxsEshS.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035277379057467392/img/wUNiudJ8NdiyS7m7.jpg"",""caption"":null}]"
1822,First-Person POV Flying Broomstick Video Generation,"A detailed, multi-section prompt for Seedance 2.0 to generate a first-person POV video of a young Japanese woman flying on a broomstick over famous Tokyo landmarks (Shibuya, Senso-ji, Torii gates). The prompt specifies cinematic parameters, character details (hands, legs, clothing), framing rules (POV lock, lower 30% for hands/broom), scene progression (take-off, acceleration, specific locations), camera motion, lighting, and mood, aiming for a hyper-realistic, immersive travel experience.","Video type: vertical cinematic video, 9:16 aspect ratio, ultra realistic, 4K, 24fps

Perspective:
Strict first-person POV from a young Japanese woman riding a flying broom
Camera = her eye level
No third-person shots, no external camera

---

Character (visible elements only):
Both hands clearly visible, gripping a wooden broom stick firmly (left and right hand spaced naturally)
Hands positioned in front of the camera at lower center
Legs visible behind the broom, wearing short denim pants (shorts), bare thighs
Sneakers on feet
Slight visibility of short hair tips at top edge, moving in wind

Riding posture:
Leaning slightly forward (like riding a broom in a classic witch style)
Broom stick aligned between legs
Stable but dynamic posture

---

Framing (VERY IMPORTANT):
Vertical composition (9:16)
Hands and broom handle always remain in the lower 30% of the frame
Forward view dominates the upper 70% of the frame
No cutting away from POV

---

Scene setting:
Bright daytime, clear sky, vivid and saturated colors
Japanese sightseeing locations

---

Camera motion:
Fast forward movement
Natural up-down motion (broom floating effect)
Slight shaking from wind
Subtle tilting during turns

---

[0.0s - 1.2s | TAKE OFF]
Camera angled slightly downward
Both hands gripping broom visible
Feet lift off ground smoothly
Wind begins lightly

---

[1.2s - 3.0s | ACCELERATION]
Speed increases
Wind becomes stronger
Hands tighten grip slightly
Legs react subtly to airflow

---

[3.0s - 6.0s | SHIBUYA FLIGHT]
Fly low across Shibuya crossing
People below looking up (motion blurred)
Buildings passing quickly
Maintain stable forward POV

---

[6.0s - 8.5s | TEMPLE PASS]
Transition to Senso-ji area
Fly close to lanterns and gate
Slight slowdown for cinematic feel

---

[8.5s - 11.0s | TORII RUN]
Enter red torii gates pathway
Fly straight through multiple gates at high speed
Strong motion blur on sides

---

[11.0s - 13.0s | FINAL ASCENT]
Tilt upward slightly
Gain altitude
Sky fills upper frame
Hands still gripping broom visible

---

Effects:
Wind affecting hands, legs, and hair tips
Motion blur at edges
Depth of field: center sharp, sides slightly blurred

---

Lighting:
Bright natural sunlight, soft shadows, high contrast

---

Color grading:
Vivid, cinematic, slightly warm tone for travel appeal

---

Mood:
Exciting, मुक्त, magical, immersive travel experience
Sense of freedom and speed

---

Style:
Hyper-realistic POV, fantasy + tourism fusion, immersive experience",https://x.com/tanabe_fragm/status/2035278942375145707,2026-03-21T08:54:48.000Z,"{""name"":""タナベ | 動画・音声生成AI解説"",""link"":""https://x.com/tanabe_fragm""}",[],[],"[{""id"":""69bf86aa999946000451bb27"",""url"":""https://video.twimg.com/amplify_video/2035277464059138049/vid/avc1/720x1280/Q5KLJ2GRZ5_I0CMO.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2035277464059138049/img/X0kgTrWp71qFB6pk.jpg"",""caption"":null}]"
